author,comments,reply_comments,reply_authors,update
股友yIvdRy,是酒喝多了都会头疼，猪飞到天始终会掉下来。#飞天茅台批价下跌，白酒股再度走弱#,,,07-06
主升浪战法168,2000卖10万瓶飞天#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
粤E78446,矛系酒20元一斤差不多。品牌效应推高而己，用糯米做蒸出白酒手法酒醇厚感相差无几。,,,07-05
利用价值,国企的资金，除了成本，税收，利润会不会用来搞武器什么的？比如香烟，#飞天茅台批价,,,07-05
股友YojsOD,它的出厂价一千多，批发价两千多，那中间一千多差价就让中间经销商赚走了？如此长久热,,,07-05
价值投资16889,这种票想也不要想，基金想做股东让他们做去，我们韭菜该撤就撤,,,07-05
价值投资16889,看看这幅图吧，但斌从200炒到2600，他跑了，去买英伟达了，现在买了，就永远做,,,07-05
股友8d3V322766,目前杀估值，下一步杀业绩，1000以下可能有一次反弹，不见600不收兵#飞天茅台,,,07-05
御龙胜天,先回到1000，之后就是200，不拆股这个票没得救。#飞天茅台批价下跌，白酒股再,,,07-05
股友2115gr5176,不赶快便宜卖掉难道还想传给子孙呀#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
乐观的绿如轩7,是不是A股只剩下茅台一支股票了，天天拿它来说事#飞天茅台批价下跌，白酒股再度走弱,,,07-05
堆金腾达的袁承志,白酒，房地产光伏医药都没有底线，无线下↓跌。谁买谁倒霉。#飞天茅台批价下跌，白酒,,,07-05
富贵来财94楚留香,茅台股息率还不如洋河股份#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
ai5gu,老酒科技天下第一，都是庞氏骗局#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
飞天大鹏,好的白酒股仍然是好股票，不要听个别股评家胡说八道。#飞天茅台批价下跌，白酒股再度,,,07-05
清风66,股民，基民朋友们，金融资产缩水了。,,,07-05
股友358239gK03,"w,l,,#飞天茅台批价下跌，白酒股再度走弱#",,,07-05
cooldog1,夏天白酒价格下降，每年都一样#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
宏图腾达的令狐冲,没什么技术含量的主宰不了人们的生活#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
东百ljs0159,中间商赚的黑钱太多了，早就该降价了。#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
万事四海得孤独雁,茅台酒就是瓶水啊，几个钱成本，卖几千，炒作的水分太高了#飞天茅台批价下跌，白酒股,,,07-05
股友20652no710,价格过高！#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
MC世一,少喝点,,,07-05
青梅煮酒论股票,房子降价，车降价，茅台降价是早晚的事，一两年内股价破千是有很大可能的！#飞天茅台,,,07-05
乘乘1248,#飞天茅台批价下跌，白酒股再度走弱#茅台是什么,,,07-05
只能wocao浪好大,#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
二宝呵呵呵,你老盯着飞天茅台干嘛，厂家指导1200，咋的茅台都赚#飞天茅台批价下跌，白酒股再,,,07-05
Coolwo,这玩意喝了会成仙吗，飞天？#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
淡看浮华听风雨,白酒致癌#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
看股随机应变,目前收手比较好，等指数下2700。#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
香帅仲,去找死的抄底！#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
温柔的孙艳,前两天还说涨了，今天又说跌，就是让你们搞不明白，好割韭菜#飞天茅台批价下跌，白酒,,,07-05
大秦飞歌,远离白酒股，远离消费股。#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
股友605c1619m6,不能买#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
知识的龚欣儿1,茅台去掉金融属性按现在环境只值600元#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
静静520110,！＝l#1935暂停发货，茅台酒价格稳了？#,,,07-05
往北走4513,循环往复,,,07-05
采児6699,一帮穷搜搜的酸货，买不起茅台股票就在这里带节奏。。。有本事贫嘴赶紧去找门路挣银子,,,07-05
LSM103103,智商税#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
股友622R67r097,上世纪80年代，一瓶黄盖53度汾酒卖15元，茅台10元一瓶无人买，现在茅台千元一,,,07-05
股友R59t920795,含酒精高的水，不值！#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
东投西购,再也没有引以为傲的国产奢侈品了，当大家再说茅台不值的时候可曾想过天价包包，天价鞋,,,07-04
股友3370Z6N667,法国人会唱衰拉菲、人头马和马爹利吗？英国会唱衰麦卡伦吗？只有中国人会唱衰茅台，茅,,,07-04
长长行行111,股价#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
基民515hI07852,茅子还没跌到位，某府还需在低位收集股份，以后还需靠茅子分红增加收入，地卖不出钱，,,,07-05
小刘07,茅台控量稳价会影响全年净利润么？#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
清风66,2021年主力资金出逃2155亿。高位出逃最猛的一年。,,,07-05
切记不要贪的无厌,茅台酒价格水分太多，需要挤一挤了#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
算力即国策,毛利百分之九十多，你喝与不喝，都是你买单，必须打击。#飞天茅台批价下跌，白酒股再,,,07-05
天空之上v5733,茅台倒下神坛，熊市才能结束，1000下#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
账户已注销,跌到500，开喝[大笑]#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
zpb1973,F败指标，越跌越好#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
奋斗者第二,1000元以下#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
一日游sxl涨涨涨,长了这么多年了，回调35年，是必须的，跌到几百也是有可能的#飞天茅台批价下跌，白,,,07-04
股友100t738X66,压根不值那么多，出厂价都不值#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
实话实说逆耳,上世纪90年代朋友买商品房的时候600多元一平方，现在同一区域卖6万多一平方，住,,,07-05
吊带超短小妹M556,#飞天茅台批价下跌，白酒股再度走弱#酒价下跌是有道理的，以前十几岁开始喝酒，老少,,,07-05
星辰无限好,据说国际卫生组织定白酒为一级致癌物，但百个喝白酒的有几个得癌症的不知统计没有？反,,,07-05
股友9zhEB5,感觉白酒与导地产如此的相似，仔细品一品，结局也会一样相似，,,,07-05
响当当的椰子,饭局不喝酒难道一帮人喝可乐雪碧啊[滴汗]#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
燕雀安知鸿鹄_01,茅台酒价格要到500元，应该是合适的价格#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
股友EtxuB0,如果自己掏钱买的，看看有多少人会买来喝，都是买来送礼，自己舍不得喝#飞天茅台批价,,,07-04
股友911q203Q06,今天可以使劲买，相信我股友们#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
股友3J07t07808,发了没人要,,,07-05
股友F2253v9171,慢慢熊途，最多十元，不能再高了#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
n3418132984125328697,酒类股高价本身就是笑话，科技才是生产力！#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
东拼西凑来养家,透支了十多年的利益，炒的太高了#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
乐不思蜀,跌倒白菜价我也不买，酒精饮料一级致癌物#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
股友tU02995589,见茅必见坑，俗称茅坑！#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
股友31A761w023,#飞天茅台批价下跌，白酒股再度走弱#茅台股持有者是达官贵人，但是也避免不了下跌被,,,07-05
罗马天红,大批年轻人喝酒的年代已经过去#飞天茅台批价下跌，白酒股再度走弱#,,,07-05
点石为富地宛露,1499我就抄底#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
攀爬的小蚂蚁,维持原计划1350#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
富有高雅的白沉香,白酒刚开始，未来白酒市场将会重挫，我身边的90/00后压根不会喝白酒#飞天茅台批,,,07-04
OoX,现在跑关系都不喝酒了，改打掼蛋了[偷笑]#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
恒生接盘侠,我说马上就要涨，因为不涨他们隔不到了#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
上上下下波段上升,白酒股价不腰斩，高科技公司永远发展不起来。a股必须要有微软、苹果和英伟达之类的高,,,07-04
股友15900w522I,茅台股值900元#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
laomao839,白酒一文不值又何尝不可能？#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
这票要疯呀,酒本身成本都差不多，贵在名上，一旦失宠，就啥也不是了！#飞天茅台批价下跌，白酒股,,,07-04
wu_dfeng,好多都不喝白酒了这玩意还有啥#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
野百合四季如春,白酒不见底#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
风清气淡,取后三位较合理#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
乘风破浪得林诗音,不值这个价。都是炒起来的。#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
wf天青色等烟雨,叫操底的不是傻就是坏#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
佛山大道,失去金融属性，回归价值本质！#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
新的思路,2000、1000也不买，因为真的买不起#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
顽皮少年,茅台酒是好酒，就是炒的比较高。二千一瓶差不多。#飞天茅台批价下跌，白酒股再度走弱,,,07-04
股友2Z12n21006,买茅台的喝不起，喝茅台的不用买#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
诚恳的钱佳丽4,家庭条件好了过年过节品尝好酒的人就多了尤其是茅台酒#飞天茅台批价下跌，白酒股再度,,,07-04
诚恳的钱佳丽4,抄底是个价位段，返冲价格要高的#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
林暖夏,茅台跌指数也好不了#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
n14372320264249d3633,高了#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
股友IZKbk0,整个白酒股版快，都在价值回归路上，白酒股票跌去1/3或者是一半，不足为奇！#飞天,,,07-04
黑馬过林,我是看空的，点错了#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
阳光明媚的洗盅粉,不涨一波跌不下来，你懂的。#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
wf天青色等烟雨,茅台喝了能延年益寿长生不老吗？#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
股友NJaUwA2309,茅台是奢侈品，现在普通的一日三餐都保证不了，还有多少人消费得起？#飞天茅台批价下,,,07-04
云龙湖畔16695,茅台酒最终还是要回到八百左右。谁也无力回天，科技兴国#飞天茅台批价下跌，白酒股再,,,07-04
清新的邓佑超,只能慢慢跌拖累指数，泡沫太大#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
趋势为王策略为相,一点粮食一点水加一点酒曲，还是勾兑的所谓30年50年的味道，卖你3000。应该也,,,07-04
风语者之雷霆救兵,茅台是打压指数的最大动能#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
股市赚钱深圳买房,#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
足智来财的说不得,什么年代了？物质丰富！啤酒/奶茶/各种饮料等，分化传统市场，白酒预期下降，股票预,,,07-04
守住繁华耐得寂寞,抄底白酒？？底在哪里？到400还是600了？？底下面还有十八层地狱！！#飞天茅台,,,07-04
每月几个朋友HH,目测年底才是布局的时候，现在不能介入[旺柴]#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
wf天青色等烟雨,接盘还差不多#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
高兴不高兴,茅台不倒，大盘不涨。到了200元我再来炒底。#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
股友6SGNAC,又开始写小作文了，全球没人喝酒了，过几天白酒涨的时候连刚出生的婴儿都能喝两口白酒,,,07-04
天天吃肉肉哟,#飞天茅台批价下跌，白酒股再度走弱#g平平pppAs,,,07-04
有礼貌的少星夜8,茅台就算卖一万一瓶也没什么问题，毕竟已经定性成奢侈消费。国外的名酒卖的贵的不少。,,,07-04
乘三哥,茅台应该退市，不上市茅台酒可以买的1万二万三万一瓶#飞天茅台批价下跌，白酒股再度,,,07-04
金钱豹驾到,现在流行喝几块、十几块的酒，百润股份鸡尾酒！#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
基民32f8112g33,目前的行情，市场没有持续的热点和充足的场外资金入市，没有任何参与价值，#飞天茅台,,,07-04
股友shI9ym,农村自已酿纯粮，放个五年比它好喝多了！#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
老羊三只角,谁买？都亏光了#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
永恒圣帝,一百元的成本卖一千元#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
爱博傻的大江,一个做白酒的整得像大宗期货一样#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
家财为富得嬴政,可悲，人家讲科技，你来论酒！#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
美梦难圆,#飞天茅台批价下跌，白酒股再度走弱#一旦炒酒，屯洒周期结束，长期下跌是必然结局！,,,07-04
股神竟是我自己,#飞天茅台批价下跌，白酒股再度走弱#你这酒是金子做的还是瓶子是金子做的[滴汗],,,07-04
风风火火得炮竹红,酒店吃饭飞天1700元#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
股友E27g092352,鲸落万物生#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
临时大股东,钢筋水泥本身是不值钱，但搞成房子炒一下就值钱了#飞天茅台批价下跌，白酒股再度走弱,,,07-04
投机de人,看来太明显了，萎缩这么厉害吗？！？！#飞天茅台批价下跌，白酒股再度走弱#,,,07-04
亿人股痴,1935，这不是与刚挖的月壤重量相符吗？好东西，值得永久收藏。,,,07-04
套在盛夏,房子车子都在跌，凭什么酒卖这么贵，明显不符合市场规律，一瓶听花酒卖几万，普通老百,,,07-04
