author,comments,reply_comments,reply_authors,update
基民8FYgpo,港股跌完，美股找平补跌，港股第二天再找平补跌。循环跌。,,,08-28
勤勉的汤清平,跌破颈线172.5了，大家小心,,,08-28
夜游神6677,不是。。。这台词都一样吗，你们发之前不核对一下吗，“感觉还是会向下的”，无语了,,,08-28
o023,快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑加速下跌不跑的全,,,08-28
股友8tiXGS,神仙打架，南向进太多了不是好事，相反为啥大a关闭了当日北向资金了。成本不高就多持,,,08-28
季雯雯,感觉还会向下，港股的机会还是很大的，就是不要单押一个，港股通恒生科技ETF打包龙,,,08-28
三倍做多恒生科技,短线看122,,,08-28
草原1122,感觉还会向下，港股的机会还是很大的，就是不要单押一个，港股通恒生科技ETF打包龙,,,08-28
秦先知,A股虹吸效应，将港股的流动性吸完了,,,08-28
Tim969,去美团了，您慢慢玩,,,08-28
Tim969,主力你的目的达到了，最后筹码也给你了，外面的其他自选都涨了百分之10几，里外里亏,,,08-28
股林王者1500,意思是美股跌完港股跟跌，港股跌完美股跟跌，就这样没完没了？你们想多了，明天哔哩哔,,,08-27
囧囧囧888,第一目标就是年线155附近,,,08-28
小荷才露尖尖尖角,60线不会轻松就破了吧,,,08-28
楚楚可怜的尘念2,bb美股大跌啊,,,08-28
韭韭溜,下一个抖音,,,08-28
兴趣使然的韭菜,继续跌2个点，别怂,,,08-28
哔哩哔哩-W资讯,国补推动，B站盈利丨文娱财报观察,,,08-26
理性理性理性噢,韩立道友快来施个法,,,08-28
勤勉的汤清平,问了下deepseek，感觉还可以,,,08-27
我不想努力了阿姨,b站先圈地然后找到盈利模式，再强化模式，后面就是业绩爆炸,,,08-27
勤勉的汤清平,美股盘前又跌了,,,08-27
流畅的李可2,标准的M头,,,08-27
北马其顿,等三季度业绩,,,08-27
我要1000粉开直播,啥时候上回去300,,,08-27
知行合一886,天天拉尾盘，第二天继续砸，没救了,,,08-27
田天甜,颈线位置要破了就完了,,,08-27
每逢周五倍加仓,175买了点,,,08-27
矮股晒伤亚,这大M顶,,,08-27
勤勉的汤清平,60日线快破了,,,08-27
哔哩哔哩-W资讯,B站推出最新内容资产度量产品 助力品牌实现长效增长,,,08-27
他乡打工仔,175等着你,,,08-27
兴趣使然的韭菜,浪费两个月时间，利润亏的快没了...,,,08-27
sutobe,大摩卖的飞起,,,08-27
梦境之海,无语...涨没涨到，跌跟着猛跌...,,,08-27
舒缓的彭菡,叼,,,08-27
我不想努力了阿姨,糟糕开始港美死亡螺旋了,,,08-27
倔强的韭菜小苗,能拉胯成这样的啊,,,08-27
基民Ao3mOz,谢谢好心人的提醒,,,08-26
股海沧舟,M头？,,,08-27
股友5gT6870310,牛逼,,,08-27
我是xx,港股通已经是第一大股东了，占比22.3%,,,08-27
dalao2025,阿B多少有点离谱了,,,08-27
哔哩哔哩-W资讯,翌日披露报表,,,08-27
干练的邱小达,最近真的有点惨啊，港股通恒生科技ETF加点不？,,,08-27
干练的邱小达,最近有点惨啊，港股通恒生科技ETF加点不？,,,08-27
我不想努力了阿姨,叔叔可以学利欧账上那么多钱拿来炒股赚更多,,,08-26
直率的薛昱芊,"md,太压抑了",,,08-27
菜鸟咚咚咚,上亿黏性年轻用户+AI应用场景+游戏+扭亏为盈+文化服务消费，还要啥自行车，加仓,,,08-27
冯哆多,美股跌完港股跌！港股跌完美股跌,,,08-27
北马其顿,跟美股，预计今天跌1.5,,,08-27
基民8FYgpo,在这里躲牛市。,,,08-27
awonpin,这个票这一个月基本没收益，错过了A股行情，竟然能这样走，真是服了。,,,08-27
财源有余地康南,可否给个机会回本，销户,,,08-27
sutobe,178我来接，下来吧,,,08-27
o023,快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑破位大跌刚刚开始不跑,,,08-27
总是选错,又开始一天的痛苦模式！就跟你耗了～,,,08-27
基民8FYgpo,别装了。下来吧,,,08-27
了不起的盖茲比,上200应该可以吧！,,,08-27
夜游神6677,175以下可以考虑接了，现在等等看，小长期看200多问题不大的,,,08-27
喵了个咪喵,这207马上就撤，有本事，别撤单啊,,,08-27
蝉中说蝉股市风云,继续跌！做空！,,,08-27
绝不再追高,倒八辈子血霉，在你这里躲牛市，还天天跌！,,,08-27
不满不舒服司机,这是要M头了呀，那感觉要去150了,,,08-26
兴趣使然的韭菜,这个月跑输指数20个点,,,08-27
好好做个普通人,真是服了，怎么一直被人做空,,,08-26
我不想努力了阿姨,还是那句话，互道吧,,,08-26
哔哩哔哩资讯,新华视点丨二次元火了！如何激活文旅新消费？,,,08-26
基民Ao3mOz,有人气急败坏了，就出来持仓看空，无非就是让自己心里好受些,,,08-26
腾讯控股资讯,8月游戏版号数量创新高，B站“搜打撤”、腾讯《卡厄斯梦境》等重点游戏在列,,,08-26
问问我520,盘前又开始跌了，恒生指数已经开始涨了，明天又要爆跌,,,08-26
股市当红尘,周末收盘再看是我最后的倔强，看你们表演。,,,08-26
汤姆猫资讯,8月173款游戏版号获批 政策延续回暖年内版号下发已破千,,,08-25
宝莲国际620,阿姨：今天比你比你怎么啦……,,,08-26
北马其顿,有个人都不给人评价他的发言，明显作妖,,,08-26
喵了个咪喵,收到180，是最后的倔强,,,08-26
清云子,空头太强，先走了！,,,08-26
每逢周五倍加仓,175收,,,08-26
基民8FYgpo,是外资一直在卖吧？美股也是砸的非常凶。,,,08-26
人生输家ds币,给快手提鞋都不配,,,08-26
小马过河777,早说了这股渣，又拉尾盘，骗进来杀,,,08-26
去年秋天,我进来了，会不会挨揍？,,,08-26
荒天地独断万股,主力知道最近散修进来的多，故意洗盘，空头加油,,,08-26
知行合一886,溜了溜了，这主力真狠,,,08-26
股友Bo7hFk,175入手,,,08-26
小马过河777,160等你,,,08-26
股友695633P7m7,哎，重仓套牢，损失惨重,,,08-26
中签侠,投降，止损跑。,,,08-26
IDers,179小买300股,,,08-26
o023,快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑大跌刚刚开始,,,08-26
矮股晒伤亚,老板捞钱太贪心，此股不值得投资。,,,08-26
股友966811L26m,怎么市盈300多？,,,08-26
梦境之海,扭亏为盈了啊[奸笑],,,08-26
基民8FYgpo,真狠啊。废了吧,,,08-26
三倍做多恒生科技,赶紧跑呀。空头太厉害了,,,08-26
比亚迪股份资讯,恒生科技指数转涨，机构建议积极把握恒科配置价值,,,08-26
Tim969,外面大把发财机会，咱不陪您玩了，爱咋咋地去吧,,,08-26
进击的棉花糖,阿b就非要和美股靠近，昨晚美股跌三个点，他今天无论如何转悠，最终都会以跌三个点收,,,08-26
院子有香椿树,181.6又加了点,,,08-26
小马过河777,此股股性渣，适合小仓位娱乐,,,08-26
dalao2025,阿B想诱惑我加仓？,,,08-26
uewhj1982,这洗盘漂亮啊,,,08-26
神代梦桦檀,难道要下来补172附近的缺口,,,08-26
基民8FYgpo,彻彻底底的完犊子了。,,,08-26
XYZrdfCHQ,日线双顶形态，缺口171.3。烦！,,,08-26
我不想努力了阿姨,给你们打气,,,08-26
勤勉的汤清平,看macd空头依旧很强,,,08-26
仰融2408,阿b还不速速结婴,,,08-26
疏雨桐花,最近挺看好港股的，N港股通恒生科技ETF买了我喜欢的股，好评,,,08-26
腾讯控股资讯,166+7！8月游戏版号来了,,,08-25
我不想努力了阿姨,啧啧啧啧,,,08-26
北马其顿,这一路破空,,,08-26
小马过河777,股性太差,,,08-26
季雯雯,N港股通恒生科技ETF都是布局的龙头,,,08-26
冯哆多,……,,,08-26
今年赚五千万,下来吧，在上边不安全,,,08-26
山寨强,小心机构在美股诱空，再到港股逼空！,,,08-26
坚定信心看好,当年口杀完多头杀空头，两头赚！,,,08-26
基民8FYgpo,今天要破180了吧？,,,08-26
dalao2025,这是洗盘还是啥呢？,,,08-26
三倍做多恒生科技,业绩是真的差，直接去130,,,08-26
今年赚五千万,这走势。。。。见顶了,,,08-26
冰河2025,上午后半程，破180,,,08-26
o023,快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑不跑的全部后,,,08-26
勤勉的汤清平,上方有个缺口，会回补吗,,,08-26
基民8FYgpo,大涨没有你。下跌你第一。,,,08-26
兴趣使然的韭菜,要跌3个点吗？,,,08-26
冬冬冬冬冬冬,是真的废。,,,08-26
山寨强,200以下不需要太担心的…,,,08-25
顽强的唐柏,业绩不错，跌的有点问题,,,08-25
哔哩哔哩资讯,哔哩哔哩：2025年第二季度总营收73.4亿元，同比增长20%,,,08-23
山寨强,该回调没回调，说明正在酝酿大行情,,,08-25
我芦本伟没有开挂,空军继续打压，行情启动还需数日。,,,08-25
我在非洲当酋长,十倍行情启动,,,08-25
我是xx,今天做空比例为16%，对比上周五，空头已经平掉了很多仓位,,,08-25
清云子,就想问一句，要是指数再强势涨一周，空头将如何应对！,,,08-25
是云嗷,筹码都给你不要了给你。,,,08-22
炒股养娃ABC,奇了怪了，卖了后怎么买不了a股？？？钱呢,,,08-25
股友xWp0pK,最后的跑路机会,,,08-25
股友X2R3175053,不玩了，梭哈。,,,08-25
炒股养娃ABC,要被玩死了，不适合玩港股通,,,08-25
会展的海,港股通新港股基，冲,,,08-25
清云子,主力有点逆天，指数强的时候肯定拉升比砸盘容易，这么砸也赚不到钱！,,,08-25
哔哩哔哩-W资讯,严格费用管控推动利润改善优于预期,,,08-25
烟雨1990,几个空头急死了，一上午发多少帖啊，上蹿下跳的,,,08-25
囍囍cy,今天不到200你好意思吗？,,,08-25
dalao2025,啥时候上200,,,08-25
疏雨桐花,希望能涨，港股通恒生科技ETF买了你,,,08-25
基民8FYgpo,逆子！！！逆子！！！！恒科4个多点。要不是恒科今天拉，你这今天不得绿的飞起？？？,,,08-25
我是xx,空单平仓就是疯狂拉升的时候,,,08-25
勤勉的汤清平,去年924没业绩，牛市来了都238，今年牛市来了，业绩转好反而跪下是吧,,,08-25
仰融2408,别压了别压了让孩子回回本吧,,,08-25
股友1087519Zi9,空头要慌死了，随时被轧。轧路机前捡钢镚还以为是前两年呢。,,,08-25
小马过河777,最近是吃肉没吃到挨打没落下,,,08-25
股股的哥哥,空军牛啊，继续压制,,,08-25
我是xx,空头平仓吧，别扛了，恒生科技这么涨，你要死扛多久？,,,08-25
兴趣使然的韭菜,大盘奔向4000点，恒生科技也大涨，白酒地产都补涨了，阿B你...,,,08-25
基民8FYgpo,逆子，逆子！走了走了。留下的发财吧。真的无语了,,,08-25
勤勉的汤清平,空头好厉害啊！恒指创都创新高了！,,,08-25
股友561fxh,信不信4000点，阿b还在这个位置,,,08-25
坚定信心看好,这空头大可爱了,,,08-25
股友561fxh,还不逃命，牛市走完了你还在亏钱？指数都盆满钵满,,,08-25
三倍做多恒生科技,这业绩，看起来还得跌20%,,,08-25
我不想努力了阿姨,空头好猛,,,08-24
炒股养娃ABC,气死了，买了你给我亏6个点。周一就割肉，该去埋伏旅游股了。国庆只有一个月了，不在,,,08-24
冰河2025,开盘红，上午在1到3个点之间震,,,08-25
我是xx,空头逆势做空真牛,,,08-25
基民8FYgpo,绿了就有趣了。,,,08-25
哔哩哔哩-W资讯,B站独家上线“陈奕迅巡演纪录片”，陈奕迅入驻B站已更新19条视频,,,08-25
我不想努力了阿姨,充了大会员就是猛,,,08-24
哔哩哔哩-W资讯,科创早报|欧盟：拟向美国采购400亿美元AI芯片 DeepSeek-V3.1正式发布,,,08-22
哔哩哔哩-W资讯,2025中报业绩点评：游戏、广告业务持续增长，社区商业化进程加速,,,08-24
可乐很热,一口气看完了凡人修仙传和灵笼，作为一个老登都要感叹B站真是个宝藏,,,08-23
炒股养娃ABC,只有我在哔哩哔哩亏钱吗？我是看着《凡人修仙传》动漫版买入的,,,08-22
哔哩哔哩-W资讯,广告增长超预期，盈利能力持续提升,,,08-22
哔哩哔哩-W资讯,港股公司信息更新报告：Q2业绩高增，看好平台商业化及游戏业务加速成长,,,08-23
从惑到不惑,今天更的凡人修仙传，同时在线多少人?我一点才想起来去看，当时20w人,,,08-23
黄小侠,港股走势是不是抄美股作业？一模一样,,,08-23
炒股养娃ABC,回不了本了，美股才1个多点。。。,,,08-23
我不想努力了阿姨,叔叔阿姨，你们这个滚动推口太大了啊，可以缩小四分之一，两边空着搞点推流接口啊。,,,08-23
炒股养娃ABC,还得靠科创板的股票给我弥补港股损失，擦了！,,,08-22
从惑到不惑,美股b站反弹了,,,08-22
全国玉林烤,福利,,,08-23
哔哩哔哩资讯,B站营收、用户双增 “二次元经济”破壁待解,,,08-22
炒股养娃ABC,为啥不分红还给自己那么高的工资呀？谁懂？？？求指导。,,,08-22
总是选错,希望跌下去，恨铁不成钢～大无语……,,,08-22
股友91w58K3067,今天这么大量，谁在卖，谁在买，互道的时候,,,08-22
股市当红尘,加仓了，希望同平安好医生一样，财报出来后砸盘，次日冲新高。,,,08-22
股友SAgaa9,为啥市盈率这么高,,,08-22
工具包打客服,推荐下，这个把中国最牛的科技公司都打包了，比恒生科技纯粹100倍，龙头占74%权,,,08-22
问问我520,在哔哩哔哩躲牛市，看晚上美股哔哩哔哩会不会反弹,,,08-22
华虹半导体资讯,港股三大指数集体收涨 多家上市公司业绩预喜 盈利有望持续修复,,,08-22
时光有力量,哔哩哔哩IP商品应该多建线下店，看名创优品。,,,08-22
进击的棉花糖,我玩的就是一个真实,,,08-22
炒股养娃ABC,恶心的老外在搞事，买的都是南向，卖的都是老外！！！我们团结起来，干爆国际空头！,,,08-22
哔哩哔哩资讯,B站发布2025年Q2财报：广告、游戏持续快速增长  1.09亿日活再创新高,,,08-22
曹操出行资讯,科技早报 | 滴滴、曹操出行等网约车平台集体降抽成；辛巴清空快手账号所有作品,,,08-22
哔哩哔哩-W资讯,B站今年二季度同比扭亏为盈，高管谈广告业务：游戏是第一广告主,,,08-22
小马过河777,在腾讯赚的都亏你这了,,,08-22
xxooooabc,这为啥要跌,,,08-22
狮子dogeDQ,最后一秒非要拉成没有溢价何必呢,,,08-22
基民yY8ocF,这波至少要跌到140块,,,08-22
炒股养娃ABC,《凡人修仙传》一周才更新一集，等到韩立化神还需要两年。,,,08-22
兴趣使然的韭菜,追高是不可能出去追高的，只能相信牛市了，牛市就算是个垃圾也会涨的吧...,,,08-22
我不想努力了阿姨,真没见过世面呀，这股几天跌30%都经历过，还在意这点小场面吗，你喜欢刺激去买半导,,,08-22
哔哩哔哩-W资讯,B站首次实现上半年盈利：游戏收入增近七成，AI辅助创作可供UP主用,,,08-22
我不想努力了阿姨,叔叔再找一个好的会计吧,,,08-22
ShiJiaBao,市盈率+298史无前例,,,08-22
zzzZyu,那位阿姨还好吗，市场永远会惩罚你这种不认错的散户。,,,08-22
想抢钱,出啥事了这是,,,08-22
沙湾巴菲特,兄弟们我来给你们接盘了，不要的都给我,,,08-22
院子有香椿树,有点过分了总要买点，不等下个月了,,,08-22
炒股养娃ABC,也没看到这只股能融券呀。怎么稍微一涨就有人卖空？,,,08-22
